"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","V1"
"8555","STK17A",1.73565412934514e-20,0.600651533857773,0.498,0.279,5.20696238803541e-17,"6","ENSFALG00000005033"
"8556","STK17A",0.00804974730892201,1.91023912388144,0.156,0.294,1,"14","ENSFALG00000005033"
"8557","STK3",6.52325353460201e-145,2.00518327267887,0.751,0.159,1.9569760603806e-141,"3","ENSFALG00000005725"
"8558","STK3",4.27788677917376e-13,1.63544147629941,0.556,0.203,1.28336603375213e-09,"17","ENSFALG00000005725"
"8559","STK3",2.22765881109124e-18,2.21272989373492,0.443,0.196,6.68297643327371e-15,"9","ENSFALG00000005725"
"8560","STK3",2.37049314569422e-16,0.908836673347881,0.38,0.198,7.11147943708266e-13,"6","ENSFALG00000005725"
"8561","STKLD1",3.39815709670916e-28,1.13697313730943,0.558,0.238,1.01944712901275e-24,"8","ENSFALG00000001516"
"8562","STKLD1",0.000951975478140347,2.37620442191129,0.077,0.259,1,"16","ENSFALG00000001516"
"8563","STKLD1",1.88751750668862e-13,1.2015368337383,0.376,0.247,5.66255252006586e-10,"6","ENSFALG00000001516"
"8564","STKLD1",1.40779528394617e-31,1.19631662778035,0.291,0.251,4.2233858518385e-28,"3","ENSFALG00000001516"
"8565","STMN1",5.65348213453455e-98,3.74299409795072,0.975,0.413,1.69604464036037e-94,"6","ENSFALG00000000419"
"8566","STMN1",8.99554445204498e-93,2.23495972265006,0.987,0.414,2.69866333561349e-89,"8","ENSFALG00000000419"
"8567","STMN1",1.53532762981402e-42,0.649337467629556,0.93,0.42,4.60598288944207e-39,"9","ENSFALG00000000419"
"8568","STOML2",3.13755647489198e-10,1.68214231795284,0.338,0.196,9.41266942467594e-07,"9","ENSFALG00000009747"
"8569","STOML2",5.09010379939867e-39,0.396109245812128,0.404,0.184,1.5270311398196e-35,"3","ENSFALG00000009747"
"8570","STOML2",0.00143335137332034,1.70879579884886,0.311,0.185,1,"0","ENSFALG00000009747"
"8571","STRBP",1.86861930977927e-09,3.97450554860665,0.519,0.228,5.60585792933781e-06,"17","ENSFALG00000002031"
"8572","STRBP",0.000458476342706042,0.264873879057233,0.262,0.231,1,"13","ENSFALG00000002031"
"8573","STRBP",3.32665018271831e-15,0.424096490088977,0.331,0.216,9.97995054815493e-12,"0","ENSFALG00000002031"
"8574","STT3A",9.01806492731798e-22,0.318430986003588,0.454,0.224,2.70541947819539e-18,"13","ENSFALG00000005104"
"8575","STT3A",5.53016724956504e-25,2.11901553244644,0.569,0.223,1.65905017486951e-21,"14","ENSFALG00000005104"
"8576","STT3A",8.09736122137492e-40,0.689278988238891,0.448,0.196,2.42920836641247e-36,"0","ENSFALG00000005104"
"8577","STT3A",2.86349686992678e-11,0.522228122391312,0.455,0.219,8.59049060978035e-08,"8","ENSFALG00000005104"
"8578","STT3A",3.68758531171528e-19,1.33639708705663,0.319,0.223,1.10627559351459e-15,"3","ENSFALG00000005104"
"8579","STT3A",0.00864917192291322,2.11672284694731,0.315,0.229,1,"15","ENSFALG00000005104"
"8580","STUB1",8.19762935817195e-26,1.31724970900155,0.447,0.261,2.45928880745158e-22,"2","ENSFALG00000004546"
"8581","STUB1",1.90959706492586e-09,1.04058963946371,0.325,0.275,5.72879119477758e-06,"6","ENSFALG00000004546"
"8582","STUB1",3.86359245449024e-21,1.00010482086095,0.58,0.261,1.15907773634707e-17,"8","ENSFALG00000004546"
"8583","STUB1",5.34499551374725e-05,0.6214484031108,0.213,0.283,0.160349865412418,"3","ENSFALG00000004546"
"8584","STUB1",0.00284722633934172,0.859281159615203,0.212,0.279,1,"16","ENSFALG00000004546"
"8585","STXBP6",2.9519826031893e-45,3.00229504155203,0.562,0.166,8.8559478095679e-42,"9","ENSFALG00000005697"
"8586","STXBP6",7.16103837938255e-16,1.17099686563821,0.385,0.179,2.14831151381477e-12,"14","ENSFALG00000005697"
"8587","STXBP6",3.405003595174e-23,2.82193176923022,0.548,0.175,1.0215010785522e-19,"16","ENSFALG00000005697"
"8588","STYX",2.80666905659883e-64,0.490887297092901,0.482,0.164,8.4200071697965e-61,"3","ENSFALG00000003863"
"8589","STYX",1.78153107953155e-42,1.95977960458015,0.616,0.167,5.34459323859465e-39,"8","ENSFALG00000003863"
"8590","STYX",1.33863060434356e-13,0.586864772735707,0.383,0.184,4.01589181303068e-10,"13","ENSFALG00000003863"
"8591","SUB1",7.00608017563428e-09,1.90076531928628,0.299,0.153,2.10182405269028e-05,"9","ENSFALG00000002143"
"8592","SUB1",3.02540292496689e-50,1.23218562811672,0.384,0.123,9.07620877490068e-47,"0","ENSFALG00000002143"
"8593","SUCLA2",4.90792616151134e-39,1.16196236629888,0.625,0.216,1.4723778484534e-35,"8","ENSFALG00000008254"
"8594","SUCLA2",3.16237856746353e-30,1.85820860739579,0.572,0.221,9.48713570239058e-27,"9","ENSFALG00000008254"
"8595","SUCLA2",3.01518495285717e-50,2.11960530805638,0.646,0.214,9.0455548585715e-47,"6","ENSFALG00000008254"
"8596","SUCO",2.90987971582316e-47,2.89543257428315,0.462,0.196,8.72963914746947e-44,"0","ENSFALG00000007801"
"8597","SUCO",5.43162775983435e-15,1.12164334746515,0.321,0.231,1.62948832795031e-11,"14","ENSFALG00000007801"
"8598","SUDS3",1.25426333474643e-31,1.50167461112953,0.368,0.139,3.7627900042393e-28,"9","ENSFALG00000007707"
"8599","SUDS3",5.13593333446468e-67,2.06627959429565,0.429,0.124,1.5407800003394e-63,"3","ENSFALG00000007707"
"8600","SUDS3",1.30383280684263e-20,2.65116545289506,0.519,0.14,3.9114984205279e-17,"16","ENSFALG00000007707"
"8601","SUGT1",1.1163973669977e-15,1.68656798231938,0.488,0.284,3.34919210099311e-12,"9","ENSFALG00000007999"
"8602","SUGT1",2.49989357104723e-10,0.922432266057796,0.092,0.299,7.4996807131417e-07,"14","ENSFALG00000007999"
"8603","SUGT1",5.42980323001078e-25,2.10075600401451,0.54,0.279,1.62894096900324e-21,"6","ENSFALG00000007999"
"8604","SUGT1",8.15704270575687e-24,0.586935144074292,0.837,0.28,2.44711281172706e-20,"16","ENSFALG00000007999"
"8605","SUGT1",3.37954016459756e-43,1.69977802811093,0.728,0.27,1.01386204937927e-39,"8","ENSFALG00000007999"
"8606","SUMO1",9.79372896882093e-33,2.42595999701612,0.692,0.156,2.93811869064628e-29,"16","ENSFALG00000004059"
"8607","SUMO1",1.48870410239218e-32,4.03113132638199,0.448,0.156,4.46611230717655e-29,"9","ENSFALG00000004059"
"8608","SUN1",3.4813718044758e-41,0.609013628862226,0.792,0.34,1.04441154134274e-37,"5","ENSFALG00000013951"
"8609","SUN1",3.03223146290616e-20,1.25673240637047,0.52,0.342,9.09669438871847e-17,"0","ENSFALG00000013951"
"8610","SUN1",3.16788180903529e-32,1.0395651229247,0.561,0.341,9.50364542710587e-29,"1","ENSFALG00000013951"
"8611","SUPT3H",1.83656290755644e-22,2.6926664033863,0.453,0.161,5.50968872266932e-19,"9","ENSFALG00000012672"
"8612","SUPT3H",2.1936406301778e-07,2.38146724496424,0.359,0.164,0.000658092189053339,"6","ENSFALG00000012672"
"8613","SUPT3H",2.74323031274887e-24,2.11654586732543,0.565,0.165,8.22969093824661e-21,"15","ENSFALG00000012672"
"8614","SUPT4H1",0.0014900275717693,1.78910872152623,0.25,0.239,1,"16","ENSFALG00000013757"
"8615","SUPT4H1",2.07067175855221e-39,1.56243547921042,0.523,0.223,6.21201527565664e-36,"6","ENSFALG00000013757"
"8616","SUPT4H1",6.13972829642664e-20,1.46152129718383,0.5,0.225,1.84191848892799e-16,"8","ENSFALG00000013757"
"8617","SUPT4H1",9.45875392451751e-13,1.52671277642755,0.448,0.229,2.83762617735525e-09,"9","ENSFALG00000013757"
"8618","SURF1",1.44035167045937e-11,1.08118785948553,0.438,0.2,4.3210550113781e-08,"8","ENSFALG00000001504"
"8619","SURF1",1.44361554542327e-08,0.748083771246829,0.431,0.207,4.3308466362698e-05,"14","ENSFALG00000001504"
"8620","SURF1",6.16224092352861e-14,0.623606201182188,0.509,0.205,1.84867227705858e-10,"15","ENSFALG00000001504"
"8621","SURF1",6.36140793697898e-10,1.56097630409205,0.32,0.195,1.90842238109369e-06,"0","ENSFALG00000001504"
"8622","SURF6",6.08553492097285e-63,2.63957860676463,0.697,0.185,1.82566047629186e-59,"9","ENSFALG00000001495"
"8623","SURF6",0.0006642724930027,3.39236762842653,0.288,0.207,1,"16","ENSFALG00000001495"
"8624","SWI5",6.91042454585391e-67,3.29663684523148,0.672,0.127,2.07312736375617e-63,"9","ENSFALG00000001365"
"8625","SWI5",8.92706568145295e-19,2.73554211082159,0.401,0.138,2.67811970443589e-15,"6","ENSFALG00000001365"
"8626","SWI5",5.56661405464763e-21,0.299549435642201,0.519,0.143,1.66998421639429e-17,"15","ENSFALG00000001365"
"8627","SYAP1",1.90240727171575e-16,0.696682917643934,0.155,0.255,5.70722181514725e-13,"3","ENSFALG00000004339"
"8628","SYAP1",6.29642213415809e-19,0.301859165439463,0.383,0.242,1.88892664024743e-15,"13","ENSFALG00000004339"
"8629","SYAP1",2.46264008115952e-22,1.3049268632151,0.731,0.235,7.38792024347855e-19,"16","ENSFALG00000004339"
"8630","SYCP1",8.83978717770853e-17,0.890448282115026,0.459,0.222,2.65193615331256e-13,"14","ENSFALG00000001286"
"8631","SYCP1",4.97670306685405e-35,1.46277044653397,0.542,0.212,1.49301092005621e-31,"9","ENSFALG00000001286"
"8632","SYCP1",2.59997716246961e-62,3.71292155429027,0.616,0.205,7.79993148740883e-59,"6","ENSFALG00000001286"
"8633","SYCP1",1.44189911489497e-70,1.84652497243304,0.507,0.202,4.3256973446849e-67,"3","ENSFALG00000001286"
"8634","SYCP2",3.99959663952993e-80,1.51788504342208,0.59,0.13,1.19987899185898e-76,"3","ENSFALG00000010664"
"8635","SYCP2",9.79762976575933e-59,3.16828469872519,0.617,0.146,2.9392889297278e-55,"9","ENSFALG00000010664"
"8636","SYCP2",1.18871264173818e-24,2.52737848814757,0.405,0.154,3.56613792521454e-21,"6","ENSFALG00000010664"
"8637","SYF2",2.05701462818581e-15,0.718717369619387,0.63,0.287,6.17104388455744e-12,"15","ENSFALG00000000460"
"8638","SYF2",1.64996551547363e-13,0.437519972547617,0.464,0.286,4.94989654642088e-10,"8","ENSFALG00000000460"
"8639","SYF2",0.00138240497517722,2.80829406354,0.327,0.294,1,"16","ENSFALG00000000460"
"8640","SYF2",5.82431098304173e-26,1.69023010464121,0.572,0.282,1.74729329491252e-22,"9","ENSFALG00000000460"
"8641","SYF2",4.98427634844402e-24,1.62139535098307,0.477,0.285,1.4952829045332e-20,"6","ENSFALG00000000460"
"8642","SYNRG",2.36587244344561e-26,2.30084186297223,0.449,0.191,7.09761733033683e-23,"3","ENSFALG00000005200"
"8643","SYNRG",3.09480874617671e-39,0.956190716718916,0.507,0.198,9.28442623853013e-36,"9","ENSFALG00000005200"
"8644","SYNRG",3.99094251555454e-16,2.97229660746155,0.523,0.204,1.19728275466636e-12,"14","ENSFALG00000005200"
"8645","SYNRG",2.43524200648292e-35,0.300611081247787,0.75,0.199,7.30572601944876e-32,"16","ENSFALG00000005200"
"8646","SZRD1",6.55144877591657e-57,2.41334494870621,0.634,0.126,1.96543463277497e-53,"8","ENSFALG00000003325"
"8647","SZRD1",2.47904963452234e-56,0.470413899338943,0.447,0.123,7.43714890356703e-53,"2","ENSFALG00000003325"
"8648","TACC3",1.05018272047576e-101,2.76515888857196,0.639,0.149,3.15054816142727e-98,"0","ENSFALG00000009974"
"8649","TACC3",2.14496809116199e-14,0.857373957108193,0.433,0.205,6.43490427348597e-11,"8","ENSFALG00000009974"
"8650","TADA1",2.03178937857063e-21,2.01848891857786,0.635,0.241,6.09536813571189e-18,"16","ENSFALG00000003815"
"8651","TADA1",1.17969892399906e-34,0.938605162962946,0.405,0.226,3.53909677199718e-31,"0","ENSFALG00000003815"
"8652","TADA1",4.66836868298598e-17,1.42369257458458,0.449,0.231,1.40051060489579e-13,"2","ENSFALG00000003815"
"8653","TADA2B",3.25858132666672e-07,0.828386073695042,0.407,0.238,0.000977574398000017,"17","ENSFALG00000009654"
"8654","TADA2B",2.92892662443513e-23,0.953380188631041,0.498,0.228,8.78677987330539e-20,"9","ENSFALG00000009654"
"8655","TADA2B",4.75354731722385e-35,2.96425265179555,0.631,0.227,1.42606419516715e-31,"13","ENSFALG00000009654"
"8656","TADA2B",3.76915245977933e-34,0.987854204157179,0.174,0.251,1.1307457379338e-30,"0","ENSFALG00000009654"
"8657","TAF12",1.88456805709165e-14,1.40786321411405,0.63,0.185,5.65370417127496e-11,"17","ENSFALG00000001377"
"8658","TAF12",1.83100776590377e-41,0.329411976322677,0.459,0.164,5.4930232977113e-38,"2","ENSFALG00000001377"
"8659","TAF12",3.7289386807963e-16,1.44843527512533,0.423,0.179,1.11868160423889e-12,"9","ENSFALG00000001377"
"8660","TAF15",3.35562076808193e-35,2.15643618103735,0.625,0.167,1.00668623042458e-31,"8","ENSFALG00000009696"
"8661","TAF15",5.38055452923737e-30,1.16069353523255,0.444,0.15,1.61416635877121e-26,"0","ENSFALG00000009696"
"8662","TAF15",9.93467896088415e-16,0.621981709390254,0.255,0.189,2.98040368826524e-12,"13","ENSFALG00000009696"
"8663","TAF15",1.2074402176593e-38,0.985529221986015,0.481,0.174,3.62232065297791e-35,"6","ENSFALG00000009696"
"8664","TAF2",6.55703800817482e-34,1.81211528604994,0.404,0.091,1.96711140245245e-30,"3","ENSFALG00000002356"
"8665","TAF2",2.60929195152688e-18,3.79244441899209,0.648,0.11,7.82787585458063e-15,"17","ENSFALG00000002356"
"8666","TAF2",7.55024307813703e-49,2.20386911265992,0.512,0.098,2.26507292344111e-45,"9","ENSFALG00000002356"
"8667","TAF3",4.0064555811929e-38,1.90399017508393,0.494,0.198,1.20193667435787e-34,"6","ENSFALG00000001866"
"8668","TAF3",2.66229904993693e-43,1.68792088651409,0.679,0.189,7.98689714981079e-40,"8","ENSFALG00000001866"
"8669","TAF3",0.000703927966953104,1.06458023981082,0.305,0.211,1,"13","ENSFALG00000001866"
"8670","TAF3",2.19821844861463e-65,1.88595033033372,0.548,0.184,6.59465534584389e-62,"3","ENSFALG00000001866"
"8671","TAF3",8.85142324329242e-20,0.863778102253499,0.815,0.206,2.65542697298772e-16,"17","ENSFALG00000001866"
"8672","TAF5",4.61957866670915e-117,2.81050144387573,0.672,0.169,1.38587360001274e-113,"0","ENSFALG00000008762"
"8673","TAF7",4.39238848281603e-67,3.40434420099765,0.617,0.128,1.31771654484481e-63,"9","ENSFALG00000011414"
"8674","TAF7",4.18758967052993e-22,1.16435050445262,0.615,0.139,1.25627690115898e-18,"16","ENSFALG00000011414"
"8675","TAF7",1.59096540232347e-37,1.70940178639722,0.342,0.14,4.77289620697041e-34,"6","ENSFALG00000011414"
"8676","TANGO6",0.00312318017438376,0.477414193393875,0.389,0.165,1,"17","ENSFALG00000002873"
"8677","TANGO6",1.20146265496835e-24,2.20517569393143,0.491,0.15,3.60438796490506e-21,"8","ENSFALG00000002873"
"8678","TAOK3",2.60272344166137e-61,2.51347149824428,0.474,0.111,7.80817032498411e-58,"3","ENSFALG00000007713"
"8679","TAOK3",2.25356731269832e-19,1.34500395836331,0.454,0.133,6.76070193809495e-16,"15","ENSFALG00000007713"
"8680","TAOK3",6.30437070476081e-12,2.98292660484167,0.389,0.138,1.89131121142824e-08,"17","ENSFALG00000007713"
"8681","TAPT1",1.5500781417643e-11,0.999163058918481,0.537,0.181,4.6502344252929e-08,"17","ENSFALG00000009267"
"8682","TAPT1",4.09131806456678e-09,2.20581877500308,0.375,0.181,1.22739541937003e-05,"16","ENSFALG00000009267"
"8683","TAPT1",1.77561640859902e-05,1.24250948185064,0.27,0.172,0.0532684922579707,"0","ENSFALG00000009267"
"8684","TAPT1",1.54890635684647e-38,1.3905438570715,0.384,0.174,4.64671907053942e-35,"6","ENSFALG00000009267"
"8685","TARS",4.18015721836109e-18,0.401694971361405,0.454,0.219,1.25404716550833e-14,"13","ENSFALG00000002131"
"8686","TARS",2.61424100216607e-59,3.62898449631015,0.532,0.199,7.84272300649822e-56,"3","ENSFALG00000002131"
"8687","TATDN1",2.51720740360828e-22,2.79192435684453,0.384,0.181,7.55162221082484e-19,"6","ENSFALG00000002523"
"8688","TATDN1",9.31980975562908e-39,1.56658874865533,0.498,0.177,2.79594292668872e-35,"9","ENSFALG00000002523"
"8689","TATDN3",0.0006174776627315,2.13166776743407,0.278,0.153,1,"6","ENSFALG00000012386"
"8690","TAX1BP1",1.88897688014171e-18,1.53936890603637,0.348,0.227,5.66693064042513e-15,"13","ENSFALG00000009370"
"8691","TAX1BP1",4.02898274547427e-06,0.53332358048309,0.288,0.23,0.0120869482364228,"16","ENSFALG00000009370"
"8692","TAX1BP1",2.72432820025016e-07,1.7150090110251,0.376,0.223,0.000817298460075047,"6","ENSFALG00000009370"
"8693","TAX1BP1",1.59506131904632e-13,1.10249013906015,0.321,0.229,4.78518395713895e-10,"14","ENSFALG00000009370"
"8694","TAX1BP1",3.50277428113484e-32,2.58710002980969,0.542,0.216,1.05083228434045e-28,"9","ENSFALG00000009370"
"8695","TBC1D1",1.9884491040031e-36,1.05205929197095,0.402,0.156,5.9653473120093e-33,"0","ENSFALG00000009329"
"8696","TBC1D1",1.85663711769085e-24,1.84027705695969,0.406,0.178,5.56991135307255e-21,"8","ENSFALG00000009329"
"8697","TBC1D1",9.81906302463828e-20,1.22571903936515,0.852,0.182,2.94571890739148e-16,"17","ENSFALG00000009329"
"8698","TBC1D1",3.72081318551294e-11,2.4182144746126,0.319,0.186,1.11624395565388e-07,"13","ENSFALG00000009329"
"8699","TBC1D1",8.08916474850975e-28,1.77764414038964,0.721,0.177,2.42674942455292e-24,"16","ENSFALG00000009329"
"8700","TBC1D14",4.65848957927219e-25,5.35571585183663,0.833,0.175,1.39754687378166e-21,"17","ENSFALG00000009650"
"8701","TBC1D14",1.53486588432428e-31,0.764290818167282,0.514,0.175,4.60459765297284e-28,"14","ENSFALG00000009650"
"8702","TBC1D14",2.58022802373996e-36,2.12627557384861,0.539,0.171,7.74068407121989e-33,"13","ENSFALG00000009650"
"8703","TBC1D14",2.97317702374646e-17,1.57426501209411,0.538,0.174,8.91953107123937e-14,"16","ENSFALG00000009650"
"8704","TBC1D15",1.55871994586602e-08,0.283609115159724,0.154,0.265,4.67615983759806e-05,"9","ENSFALG00000010336"
"8705","TBC1D15",8.00886654528342e-12,0.516688058437011,0.442,0.256,2.40265996358503e-08,"16","ENSFALG00000010336"
"8706","TBC1D15",8.32380594340677e-45,1.87277200445316,0.624,0.224,2.49714178302203e-41,"2","ENSFALG00000010336"
"8707","TBC1D15",5.92689444533054e-13,1.10640742461053,0.389,0.257,1.77806833359916e-09,"15","ENSFALG00000010336"
"8708","TBC1D15",2.79090253576803e-26,1.09020744998439,0.761,0.247,8.37270760730408e-23,"14","ENSFALG00000010336"
"8709","TBC1D31",1.57181275747374e-48,1.18021222593595,0.661,0.208,4.71543827242121e-45,"8","ENSFALG00000002446"
"8710","TBC1D31",7.4310799415083e-05,0.698851603210001,0.25,0.231,0.222932398245249,"16","ENSFALG00000002446"
"8711","TBC1D31",3.30707905934764e-23,0.733364793485599,0.354,0.224,9.92123717804291e-20,"6","ENSFALG00000002446"
"8712","TBC1D31",6.80323758818474e-57,2.39293722344542,0.482,0.191,2.04097127645542e-53,"0","ENSFALG00000002446"
"8713","TBC1D32",3.20883965430791e-30,1.78985225954216,0.665,0.253,9.62651896292374e-27,"8","ENSFALG00000011270"
"8714","TBC1D32",1.03545224315639e-63,0.860505219825107,0.556,0.229,3.10635672946917e-60,"0","ENSFALG00000011270"
"8715","TBC1D32",3.19123136941068e-18,1.15656081419663,0.615,0.266,9.57369410823203e-15,"14","ENSFALG00000011270"
"8716","TBC1D32",1.61867395289883e-21,1.27416713878238,0.477,0.263,4.85602185869648e-18,"6","ENSFALG00000011270"
"8717","TBC1D32",8.13038440986928e-23,2.16409866821826,0.56,0.265,2.43911532296078e-19,"13","ENSFALG00000011270"
"8718","TBC1D8B",1.06410452680041e-40,1.4674178758659,0.624,0.191,3.19231358040123e-37,"13","ENSFALG00000002791"
"8719","TBC1D8B",1.52737563684138e-06,2.65936604403477,0.556,0.201,0.00458212691052415,"17","ENSFALG00000002791"
"8720","TBC1D8B",2.44496623426799e-79,2.32607270294126,0.596,0.17,7.33489870280398e-76,"3","ENSFALG00000002791"
"8721","TBC1D8B",1.44847792971928e-37,0.916878106528606,0.779,0.191,4.34543378915783e-34,"16","ENSFALG00000002791"
"8722","TBC1D8B",2.61693171649058e-15,0.273267323794359,0.393,0.196,7.85079514947175e-12,"9","ENSFALG00000002791"
"8723","TBCA",6.01572801412731e-53,2.81379746186745,0.657,0.247,1.80471840423819e-49,"9","ENSFALG00000010000"
"8724","TBCA",9.38112638776349e-87,4.68904936510709,0.806,0.235,2.81433791632905e-83,"6","ENSFALG00000010000"
"8725","TCAIM",3.76952883975652e-14,1.99861631894119,0.577,0.287,1.13085865192695e-10,"16","ENSFALG00000009131"
"8726","TCAIM",6.39302026321738e-20,1.52701637906261,0.468,0.284,1.91790607896521e-16,"6","ENSFALG00000009131"
"8727","TCAIM",4.46607355860205e-26,2.48143550162505,0.542,0.282,1.33982206758062e-22,"9","ENSFALG00000009131"
"8728","TCAIM",1.79276242352699e-15,0.328092334223415,0.406,0.288,5.37828727058097e-12,"8","ENSFALG00000009131"
"8729","TCAIM",1.36289951993702e-10,0.262726239441432,0.454,0.289,4.08869855981106e-07,"13","ENSFALG00000009131"
"8730","TCEA1",0.000434874329258256,1.42851172191397,0.286,0.158,1,"8","ENSFALG00000010218"
"8731","TCEA1",3.03441598746065e-44,1.69975748176366,0.447,0.148,9.10324796238196e-41,"6","ENSFALG00000010218"
"8732","TCEA1",1.09980966669052e-51,2.29092502342626,0.592,0.144,3.29942900007157e-48,"9","ENSFALG00000010218"
"8733","TCEA2",1.40637538988727e-17,1.41190917375419,0.778,0.193,4.21912616966182e-14,"17","ENSFALG00000010343"
"8734","TCEA2",6.22123697268186e-13,1.07617211756371,0.351,0.176,1.86637109180456e-09,"0","ENSFALG00000010343"
"8735","TCEA2",8.52695664666467e-37,0.565060201504406,0.439,0.177,2.5580869939994e-33,"2","ENSFALG00000010343"
"8736","TCEANC2",1.90599786876757e-44,1.05104484096929,0.599,0.17,5.71799360630272e-41,"2","ENSFALG00000012027"
"8737","TCEANC2",9.04440051030962e-25,1.05900025723109,0.398,0.178,2.71332015309289e-21,"0","ENSFALG00000012027"
"8738","TCEANC2",1.20354030892532e-06,1.31632031095061,0.487,0.194,0.00361062092677597,"8","ENSFALG00000012027"
